0	0	0.6745345744680851
0	1	0.702626329787234
0	2	0.7019614361702128
0	3	0.714594414893617
0	4	0.6622340425531915
0	5	0.7160904255319149
0	6	0.7608045212765957
0	7	0.7514960106382979
0	8	0.7699468085106383
0	9	0.6748670212765957
1	0	0.5909242021276596
1	1	0.6785239361702128
1	2	0.7317154255319149
1	3	0.620345744680851
1	4	0.6514295212765957
1	5	0.6810172872340425
1	6	0.7544880319148937
1	7	0.7850731382978723
1	8	0.7199135638297872
1	9	0.698470744680851
2	0	0.6946476063829787
2	1	0.6786901595744681
2	2	0.7144281914893617
2	3	0.7167553191489362
2	4	0.6702127659574468
2	5	0.6735372340425532
2	6	0.7362034574468085
2	7	0.6771941489361702
2	8	0.7945478723404256
2	9	0.7471742021276596
3	0	0.7242353723404256
3	1	0.765625
3	2	0.7488364361702128
3	3	0.7293882978723404
3	4	0.7032912234042553
3	5	0.7641289893617021
3	6	0.7681183510638298
3	7	0.7054521276595744
3	8	0.7824135638297872
3	9	0.7106050531914894
4	0	0.6368018617021277
4	1	0.6901595744680851
4	2	0.7613031914893617
4	3	0.7164228723404256
4	4	0.7440159574468085
4	5	0.746343085106383
4	6	0.7578125
4	7	0.7099401595744681
4	8	0.6871675531914894
4	9	0.7263962765957447
5	0	0.7132646276595744
5	1	0.6737034574468085
5	2	0.7566489361702128
5	3	0.7268949468085106
5	4	0.7275598404255319
5	5	0.7333776595744681
5	6	0.745844414893617
5	7	0.7666223404255319
5	8	0.7805851063829787
5	9	0.7272273936170213
6	0	0.7101063829787234
6	1	0.7239029255319149
6	2	0.7431848404255319
6	3	0.7277260638297872
6	4	0.7488364361702128
6	5	0.7606382978723404
6	6	0.7245678191489362
6	7	0.7127659574468085
6	8	0.7466755319148937
6	9	0.7180851063829787
7	0	0.698969414893617
7	1	0.6998005319148937
7	2	0.7613031914893617
7	3	0.7263962765957447
7	4	0.7096077127659575
7	5	0.7352061170212766
7	6	0.7493351063829787
7	7	0.7706117021276596
7	8	0.7626329787234043
7	9	0.6991356382978723
8	0	0.694813829787234
8	1	0.7097739361702128
8	2	0.7420212765957447
8	3	0.718251329787234
8	4	0.7258976063829787
8	5	0.718251329787234
8	6	0.7293882978723404
8	7	0.7421875
8	8	0.7388630319148937
8	9	0.7125997340425532
9	0	0.6850066489361702
9	1	0.7471742021276596
9	2	0.7433510638297872
9	3	0.726063829787234
9	4	0.7135970744680851
9	5	0.7606382978723404
9	6	0.741688829787234
9	7	0.7365359042553191
9	8	0.7465093085106383
9	9	0.6983045212765957
10	0	0.6974734042553191
10	1	0.726063829787234
10	2	0.7255651595744681
10	3	0.714095744680851
10	4	0.7199135638297872
10	5	0.7372007978723404
10	6	0.7277260638297872
10	7	0.7450132978723404
10	8	0.746343085106383
10	9	0.7074468085106383
11	0	0.6899933510638298
11	1	0.7044547872340425
11	2	0.7152593085106383
11	3	0.7082779255319149
11	4	0.7516622340425532
11	5	0.753656914893617
11	6	0.723404255319149
11	7	0.6991356382978723
11	8	0.7445146276595744
11	9	0.6949800531914894
12	0	0.6954787234042553
12	1	0.7021276595744681
12	2	0.7144281914893617
12	3	0.7149268617021277
12	4	0.7292220744680851
12	5	0.7287234042553191
12	6	0.7362034574468085
12	7	0.7342087765957447
12	8	0.7465093085106383
12	9	0.7034574468085106
13	0	0.6845079787234043
13	1	0.7396941489361702
13	2	0.6946476063829787
13	3	0.7298869680851063
13	4	0.7124335106382979
13	5	0.7250664893617021
13	6	0.714594414893617
13	7	0.737533244680851
13	8	0.7079454787234043
13	9	0.6898271276595744
14	0	0.6886635638297872
14	1	0.7101063829787234
14	2	0.6991356382978723
14	3	0.7042885638297872
14	4	0.7061170212765957
14	5	0.7102726063829787
14	6	0.7122672872340425
14	7	0.7149268617021277
14	8	0.7310505319148937
14	9	0.6840093085106383
15	0	0.6730385638297872
15	1	0.6858377659574468
15	2	0.6924867021276596
15	3	0.6919880319148937
15	4	0.7142619680851063
15	5	0.7200797872340425
15	6	0.7016289893617021
15	7	0.726063829787234
15	8	0.7278922872340425
15	9	0.6745345744680851
16	0	0.6771941489361702
16	1	0.7064494680851063
16	2	0.6813497340425532
16	3	0.6903257978723404
16	4	0.6805186170212766
16	5	0.714594414893617
16	6	0.7094414893617021
16	7	0.7202460106382979
16	8	0.7106050531914894
16	9	0.6835106382978723
17	0	0.6705452127659575
17	1	0.687998670212766
17	2	0.6798537234042553
17	3	0.6820146276595744
17	4	0.6951462765957447
17	5	0.7157579787234043
17	6	0.7051196808510638
17	7	0.7190824468085106
17	8	0.6899933510638298
17	9	0.6652260638297872
18	0	0.6619015957446809
18	1	0.6909906914893617
18	2	0.6998005319148937
18	3	0.6806848404255319
18	4	0.6893284574468085
18	5	0.706283244680851
18	6	0.7052859042553191
18	7	0.7106050531914894
18	8	0.6884973404255319
18	9	0.6743683510638298
19	0	0.6658909574468085
19	1	0.7029587765957447
19	2	0.6778590425531915
19	3	0.6790226063829787
19	4	0.7125997340425532
19	5	0.7042885638297872
19	6	0.6961436170212766
19	7	0.7111037234042553
19	8	0.7009640957446809
19	9	0.6708776595744681
20	0	0.6665558510638298
20	1	0.6996343085106383
20	2	0.6830119680851063
20	3	0.6795212765957447
20	4	0.6816821808510638
20	5	0.7016289893617021
20	6	0.6961436170212766
20	7	0.7001329787234043
20	8	0.7199135638297872
20	9	0.6577460106382979
